pincode,population,grade
795150,68450,district_apportioned
795159,64749,district_apportioned
796001,22239,district_apportioned
796004,22239,district_apportioned
796005,22239,district_apportioned
796007,22239,district_apportioned
796008,22239,district_apportioned
796009,22239,district_apportioned
796012,22239,district_apportioned
796014,22239,district_apportioned
796015,22239,district_apportioned
796017,22239,district_apportioned
796070,22239,district_apportioned
796081,41978,district_apportioned
796091,22239,district_apportioned
796101,41978,district_apportioned
796111,22239,district_apportioned
796161,22239,district_apportioned
796181,21646,district_apportioned
796184,21646,district_apportioned
796186,23061,district_apportioned
796190,22239,district_apportioned
796261,22239,district_apportioned
796290,31436,district_apportioned
796310,31436,district_apportioned
796320,31436,district_apportioned
796321,31436,district_apportioned
796370,21646,district_apportioned
796410,22239,district_apportioned
796421,22239,district_apportioned
796431,21591,district_apportioned
796441,21591,district_apportioned
796470,21591,district_apportioned
796501,21591,district_apportioned
796571,23061,district_apportioned
796581,23061,district_apportioned
796691,23061,district_apportioned
796701,23061,district_apportioned
796710,23061,district_apportioned
796751,23061,district_apportioned
796770,58947,district_apportioned
796891,58947,district_apportioned
796901,56574,district_apportioned
797001,33498,district_apportioned
797002,33498,district_apportioned
797003,33498,district_apportioned
797004,33498,district_apportioned
797006,33498,district_apportioned
797099,83172,district_apportioned
797101,47610,district_apportioned
797103,47351,district_apportioned
797104,40854,district_apportioned
797105,33498,district_apportioned
797106,47351,district_apportioned
797107,40854,district_apportioned
797108,40854,district_apportioned
797109,33498,district_apportioned
797110,47610,district_apportioned
797111,83172,district_apportioned
797112,47351,district_apportioned
797113,47351,district_apportioned
797114,40854,district_apportioned
797115,47351,district_apportioned
797116,47351,district_apportioned
797117,47351,district_apportioned
797118,47351,district_apportioned
797120,33498,district_apportioned
798601,24328,district_apportioned
798602,62565,district_apportioned
798603,62565,district_apportioned
798604,24328,district_apportioned
798607,24328,district_apportioned
798611,74004,district_apportioned
798612,98298,district_apportioned
798613,24328,district_apportioned
798614,24328,district_apportioned
798615,24328,district_apportioned
798616,98298,district_apportioned
798618,24328,district_apportioned
798620,70378,district_apportioned
798621,62565,district_apportioned
798622,62565,district_apportioned
798623,24328,district_apportioned
798625,50484,district_apportioned
798627,70378,district_apportioned
799001,71906,district_apportioned
799002,71906,district_apportioned
799003,71906,district_apportioned
799004,71906,district_apportioned
799005,71906,district_apportioned
799006,71906,district_apportioned
799007,71906,district_apportioned
799008,71906,district_apportioned
799009,71906,district_apportioned
799010,71906,district_apportioned
799011,71906,district_apportioned
799012,71906,district_apportioned
799013,45924,district_apportioned
799014,71906,district_apportioned
799015,48667,district_apportioned
799022,71906,district_apportioned
799035,71906,district_apportioned
799045,48667,district_apportioned
799046,71906,district_apportioned
799101,48667,district_apportioned
799102,45924,district_apportioned
799103,48667,district_apportioned
799104,48667,district_apportioned
799105,45924,district_apportioned
799113,45924,district_apportioned
799114,45924,district_apportioned
799115,48667,district_apportioned
799120,48667,district_apportioned
799125,48667,district_apportioned
799130,71906,district_apportioned
799131,45924,district_apportioned
799132,45924,district_apportioned
799141,48667,district_apportioned
799142,48667,district_apportioned
799143,48667,district_apportioned
799144,48667,district_apportioned
799145,48667,district_apportioned
799150,48667,district_apportioned
799153,48667,district_apportioned
799155,48667,district_apportioned
799156,48667,district_apportioned
799157,48667,district_apportioned
799201,45924,district_apportioned
799202,71906,district_apportioned
799203,71906,district_apportioned
799204,47279,district_apportioned
799205,71906,district_apportioned
799207,71906,district_apportioned
799210,71906,district_apportioned
799211,71906,district_apportioned
799212,71906,district_apportioned
799250,31543,district_apportioned
799251,31543,district_apportioned
799253,31543,district_apportioned
799254,31543,district_apportioned
799256,31543,district_apportioned
799260,31543,district_apportioned
799261,31543,district_apportioned
799262,31543,district_apportioned
799263,31543,district_apportioned
799264,31543,district_apportioned
799266,31543,district_apportioned
799269,31543,district_apportioned
799270,31543,district_apportioned
799271,31543,district_apportioned
799273,31543,district_apportioned
799275,47279,district_apportioned
799277,31543,district_apportioned
799278,47279,district_apportioned
799279,31543,district_apportioned
799280,31543,district_apportioned
799281,31543,district_apportioned
799282,31543,district_apportioned
799284,47279,district_apportioned
799285,47279,district_apportioned
799286,47279,district_apportioned
799287,47279,district_apportioned
799288,31543,district_apportioned
799289,47279,district_apportioned
799290,31543,district_apportioned
800001,87141,district_apportioned
800002,87141,district_apportioned
800003,87141,district_apportioned
800004,87141,district_apportioned
800005,87141,district_apportioned
800006,87141,district_apportioned
800007,87141,district_apportioned
800008,87141,district_apportioned
800009,87141,district_apportioned
800010,87141,district_apportioned
800011,87141,district_apportioned
800012,87141,district_apportioned
800013,87141,district_apportioned
800014,87141,district_apportioned
800015,87141,district_apportioned
800016,87141,district_apportioned
800017,87141,district_apportioned
800018,87141,district_apportioned
800019,87141,district_apportioned
800020,87141,district_apportioned
800021,87141,district_apportioned
800022,87141,district_apportioned
800023,87141,district_apportioned
800024,87141,district_apportioned
800025,87141,district_apportioned
800026,87141,district_apportioned
800027,87141,district_apportioned
800028,87141,district_apportioned
800030,87141,district_apportioned
801102,87141,district_apportioned
801103,87141,district_apportioned
801104,87141,district_apportioned
801105,87141,district_apportioned
801106,87141,district_apportioned
801108,87141,district_apportioned
801109,87141,district_apportioned
801110,87141,district_apportioned
801111,87141,district_apportioned
801112,87141,district_apportioned
801113,87141,district_apportioned
801301,119902,district_apportioned
801302,119902,district_apportioned
801303,119902,district_apportioned
801304,87141,district_apportioned
801305,87141,district_apportioned
801306,119902,district_apportioned
801307,119902,district_apportioned
801501,87141,district_apportioned
801503,87141,district_apportioned
801505,87141,district_apportioned
801506,87141,district_apportioned
801507,87141,district_apportioned
802101,63198,district_apportioned
802102,63198,district_apportioned
802103,63198,district_apportioned
802111,63198,district_apportioned
802112,63198,district_apportioned
802113,63198,district_apportioned
802114,63198,district_apportioned
802115,63198,district_apportioned
802116,63198,district_apportioned
802117,63198,district_apportioned
802118,63198,district_apportioned
802119,63198,district_apportioned
802120,63198,district_apportioned
802122,63198,district_apportioned
802123,63198,district_apportioned
802125,63198,district_apportioned
802126,63198,district_apportioned
802127,63198,district_apportioned
802128,63198,district_apportioned
802129,63198,district_apportioned
802130,63198,district_apportioned
802131,63198,district_apportioned
802132,203298,district_apportioned
802133,63198,district_apportioned
802134,63198,district_apportioned
802135,63198,district_apportioned
802136,63198,district_apportioned
802152,75789,district_apportioned
802154,75789,district_apportioned
